W,L,H,Er,Cond,T,TanD
0.000109,0.000454,0.000217,10.0,60000000.0,5e-07,0.001
5.71e-05,0.000581,0.000286,10.5,60000000.0,5e-07,0.001
1.98e-05,0.000526,0.000125,9.5,60000000.0,5e-07,0.001
2.34e-05,0.000441,0.000186,12.5,60000000.0,5e-07,0.001
3.05e-06,0.000363,0.000242,11.0,60000000.0,5e-07,0.001
0.0094,0.000489,0.000236,9.0,60000000.0,5e-07,0.001
0.00516,0.000775,0.000103,9.0,60000000.0,5e-07,0.001
0.000342,0.00075,0.000216,12.5,60000000.0,5e-07,0.001
0.000206,0.000193,8.2e-05,14.0,60000000.0,5e-07,0.001
3.55e-05,0.000819,0.000224,10.0,60000000.0,5e-07,0.001
0.00118,0.000503,0.000236,11.5,60000000.0,5e-07,0.001
0.0172,0.000785,0.000172,14.0,60000000.0,5e-07,0.001
0.0158,0.000544,0.00025,13.5,60000000.0,5e-07,0.001
0.000154,0.000204,0.000154,10.5,60000000.0,5e-07,0.001
0.000433,0.000248,0.000137,12.0,60000000.0,5e-07,0.001
5.37e-05,0.000405,0.000135,11.0,60000000.0,5e-07,0.001
0.0155,0.000686,0.000155,12.0,60000000.0,5e-07,0.001
0.000426,0.000996,8.5e-05,14.0,60000000.0,5e-07,0.001
9.92e-06,0.000717,0.000198,13.5,60000000.0,5e-07,0.001
6.2e-06,0.000852,7.8e-05,10.0,60000000.0,5e-07,0.001
3.05e-05,7e-05,0.000242,12.0,60000000.0,5e-07,0.001
0.00883,0.000971,0.00014,13.0,60000000.0,5e-07,0.001
6.35e-06,0.000257,8e-05,13.0,60000000.0,5e-07,0.001
9.21e-06,0.000402,0.000146,14.0,60000000.0,5e-07,0.001
0.000112,0.000988,0.000178,13.5,60000000.0,5e-07,0.001
0.00056,0.00017,0.000223,14.0,60000000.0,5e-07,0.001
2.28e-06,0.000312,0.000228,9.0,60000000.0,5e-07,0.001
0.000292,0.00088,0.000232,10.5,60000000.0,5e-07,0.001
0.00241,5.9e-05,9.6e-05,11.0,60000000.0,5e-07,0.001
3.86e-06,0.00016,9.7e-05,13.0,60000000.0,5e-07,0.001
3.61e-05,0.000227,7.2e-05,13.5,60000000.0,5e-07,0.001
9.32e-06,0.000627,7.4e-05,9.5,60000000.0,5e-07,0.001
2.97e-06,0.000899,0.000149,9.0,60000000.0,5e-07,0.001
5.56e-05,0.000737,7e-05,10.0,60000000.0,5e-07,0.001
0.00151,0.000731,0.00024,11.0,60000000.0,5e-07,0.001
0.0009,0.000413,0.000226,13.5,60000000.0,5e-07,0.001
0.00161,0.000581,5.1e-05,9.5,60000000.0,5e-07,0.001
4.25e-05,0.000811,0.000268,9.0,60000000.0,5e-07,0.001
0.0183,0.000475,0.000231,12.0,60000000.0,5e-07,0.001
4.46e-05,0.000781,8.9e-05,11.5,60000000.0,5e-07,0.001
0.000137,0.000823,0.000109,11.0,60000000.0,5e-07,0.001
0.0062,0.000219,7.8e-05,11.5,60000000.0,5e-07,0.001
0.000643,0.000836,0.000256,11.0,60000000.0,5e-07,0.001
0.00789,0.00048,0.000125,14.0,60000000.0,5e-07,0.001
0.000117,0.000793,0.000293,13.5,60000000.0,5e-07,0.001
0.0146,0.000441,0.000184,11.0,60000000.0,5e-07,0.001
0.0145,0.000534,0.00029,13.5,60000000.0,5e-07,0.001
1.51e-06,6.6e-05,6e-05,10.0,60000000.0,5e-07,0.001
2.77e-06,0.00048,0.000175,9.0,60000000.0,5e-07,0.001
0.000141,0.000347,0.000282,13.0,60000000.0,5e-07,0.001
0.0163,0.000329,0.000205,12.0,60000000.0,5e-07,0.001
0.00122,0.000488,6.1e-05,13.5,60000000.0,5e-07,0.001
0.00053,0.000474,0.000211,10.5,60000000.0,5e-07,0.001
0.00239,0.00023,0.000239,12.0,60000000.0,5e-07,0.001
0.000749,0.000421,0.000298,13.5,60000000.0,5e-07,0.001
0.000388,0.000731,0.000245,12.0,60000000.0,5e-07,0.001
3.36e-06,0.000142,0.000267,14.0,60000000.0,5e-07,0.001
0.000172,0.000323,0.000172,13.0,60000000.0,5e-07,0.001
2.25e-06,4.4e-05,0.000225,9.0,60000000.0,5e-07,0.001
4.29e-05,0.000472,0.000215,10.0,60000000.0,5e-07,0.001
0.018,9e-05,0.000227,11.5,60000000.0,5e-07,0.001
0.008,0.000395,8e-05,9.0,60000000.0,5e-07,0.001
3.67e-06,0.00015,0.000146,9.5,60000000.0,5e-07,0.001
0.00155,0.000358,0.000246,11.5,60000000.0,5e-07,0.001
0.00181,0.000275,0.000228,9.0,60000000.0,5e-07,0.001
4.8e-06,0.000751,7.6e-05,13.5,60000000.0,5e-07,0.001
4.26e-05,0.000497,8.5e-05,9.0,60000000.0,5e-07,0.001
0.000466,0.00083,9.3e-05,11.5,60000000.0,5e-07,0.001
0.00197,0.000314,0.000124,11.0,60000000.0,5e-07,0.001
0.000313,0.000612,0.000249,10.0,60000000.0,5e-07,0.001
3.82e-06,0.000615,0.000152,13.5,60000000.0,5e-07,0.001
1.33e-05,0.0001,0.000211,12.0,60000000.0,5e-07,0.001
1.2e-05,0.000863,0.000239,13.0,60000000.0,5e-07,0.001
0.000273,0.000654,0.000172,12.0,60000000.0,5e-07,0.001
0.00109,0.000546,6.9e-05,10.5,60000000.0,5e-07,0.001
0.000575,0.000122,0.000229,9.0,60000000.0,5e-07,0.001
9.27e-05,6e-05,0.000185,12.0,60000000.0,5e-07,0.001
8.98e-06,0.00056,0.000113,10.0,60000000.0,5e-07,0.001
1.37e-05,0.000902,0.000137,9.5,60000000.0,5e-07,0.001
1.86e-06,0.000158,0.000186,11.0,60000000.0,5e-07,0.001
0.00778,0.000156,0.000246,9.5,60000000.0,5e-07,0.001
7.22e-06,0.000696,0.000144,14.0,60000000.0,5e-07,0.001
0.000152,4.8e-05,7.6e-05,14.0,60000000.0,5e-07,0.001
0.005,0.000905,6.3e-05,9.5,60000000.0,5e-07,0.001
0.00051,0.00052,0.000128,14.0,60000000.0,5e-07,0.001
9.53e-06,0.000527,0.00012,13.5,60000000.0,5e-07,0.001
0.00477,0.000858,6e-05,9.5,60000000.0,5e-07,0.001
0.00606,9.1e-05,0.000121,12.5,60000000.0,5e-07,0.001
7.7e-06,6.5e-05,0.000122,12.0,60000000.0,5e-07,0.001
2.63e-06,0.00025,0.000263,9.5,60000000.0,5e-07,0.001
9.57e-06,0.000207,7.6e-05,13.0,60000000.0,5e-07,0.001
0.00479,0.000803,0.00024,9.5,60000000.0,5e-07,0.001
8.66e-05,6.7e-05,0.000274,10.0,60000000.0,5e-07,0.001
0.00544,0.000405,0.000172,12.5,60000000.0,5e-07,0.001
0.0121,0.000488,0.000152,9.5,60000000.0,5e-07,0.001
0.000369,0.000666,0.000233,13.5,60000000.0,5e-07,0.001
2.85e-05,0.000933,9e-05,13.5,60000000.0,5e-07,0.001
1.62e-06,0.000167,0.000162,11.0,60000000.0,5e-07,0.001
8.77e-06,0.000613,0.000175,12.0,60000000.0,5e-07,0.001
0.00383,3.8e-05,0.000121,10.0,60000000.0,5e-07,0.001
0.00467,0.000353,7.4e-05,11.5,60000000.0,5e-07,0.001
0.00792,0.000582,0.000158,9.5,60000000.0,5e-07,0.001
4.15e-05,0.00072,0.000262,13.5,60000000.0,5e-07,0.001
0.00568,0.000384,0.000226,11.0,60000000.0,5e-07,0.001
9.2e-06,0.000685,0.000231,12.0,60000000.0,5e-07,0.001
0.000434,0.000427,0.000109,12.5,60000000.0,5e-07,0.001
0.00252,0.000218,0.000252,13.5,60000000.0,5e-07,0.001
0.000108,0.000947,5.4e-05,10.0,60000000.0,5e-07,0.001
0.000827,0.000424,0.000131,14.0,60000000.0,5e-07,0.001
0.00156,0.000664,0.000124,12.5,60000000.0,5e-07,0.001
1.07e-05,0.000141,0.000135,9.0,60000000.0,5e-07,0.001
7.55e-07,0.00089,6e-05,13.5,60000000.0,5e-07,0.001
0.00275,0.000654,6.9e-05,12.0,60000000.0,5e-07,0.001
0.000486,0.000314,7.7e-05,10.0,60000000.0,5e-07,0.001
1.4e-05,0.000585,0.000176,11.5,60000000.0,5e-07,0.001
0.000179,0.000818,0.000283,11.5,60000000.0,5e-07,0.001
0.0062,0.00025,7.8e-05,10.0,60000000.0,5e-07,0.001
0.02,0.000508,0.000252,12.0,60000000.0,5e-07,0.001
0.00329,0.000301,0.000261,12.5,60000000.0,5e-07,0.001
3.51e-05,0.000419,7e-05,9.5,60000000.0,5e-07,0.001
5.95e-05,0.000747,0.000188,11.5,60000000.0,5e-07,0.001
0.0122,0.000603,0.000122,12.0,60000000.0,5e-07,0.001
6.43e-06,0.000806,0.000256,10.5,60000000.0,5e-07,0.001
0.00092,0.000869,0.000231,13.5,60000000.0,5e-07,0.001
0.0124,0.000563,0.000247,13.5,60000000.0,5e-07,0.001
0.000133,0.000485,0.000265,11.5,60000000.0,5e-07,0.001
0.00029,0.000872,0.00023,14.0,60000000.0,5e-07,0.001
0.000137,0.000711,0.000274,12.0,60000000.0,5e-07,0.001
2.87e-06,0.000371,7.2e-05,10.0,60000000.0,5e-07,0.001
1.16e-05,0.000138,9.2e-05,12.5,60000000.0,5e-07,0.001
0.000184,0.000496,0.000292,10.0,60000000.0,5e-07,0.001
0.00125,0.000227,0.000198,12.0,60000000.0,5e-07,0.001
8.39e-06,0.000654,0.000133,9.0,60000000.0,5e-07,0.001
0.00119,0.000481,0.000299,13.5,60000000.0,5e-07,0.001
0.0248,0.000297,0.000248,11.5,60000000.0,5e-07,0.001
0.00263,0.000119,6.6e-05,12.5,60000000.0,5e-07,0.001
1.28e-06,0.000519,5.1e-05,11.0,60000000.0,5e-07,0.001
0.00021,0.000161,0.000265,9.5,60000000.0,5e-07,0.001
0.000139,0.00029,0.000175,14.0,60000000.0,5e-07,0.001
0.00227,0.000406,0.000114,11.0,60000000.0,5e-07,0.001
6.51e-05,0.000521,8.2e-05,11.0,60000000.0,5e-07,0.001
1.14e-05,6.4e-05,0.000144,9.0,60000000.0,5e-07,0.001
5.16e-06,0.000232,0.000103,11.5,60000000.0,5e-07,0.001
2.33e-06,4e-06,0.000117,13.5,60000000.0,5e-07,0.001
3.29e-05,0.000303,0.000131,9.0,60000000.0,5e-07,0.001
0.00179,0.000362,0.000225,11.5,60000000.0,5e-07,0.001
0.000569,0.000706,0.000285,14.0,60000000.0,5e-07,0.001
0.00123,0.000972,0.000195,12.5,60000000.0,5e-07,0.001
0.000417,0.000836,0.000132,11.5,60000000.0,5e-07,0.001
0.0192,0.000466,0.000192,13.0,60000000.0,5e-07,0.001
7.68e-05,0.000766,0.000193,13.0,60000000.0,5e-07,0.001
0.000173,0.000185,0.000274,12.0,60000000.0,5e-07,0.001
0.000795,0.000849,0.000126,13.5,60000000.0,5e-07,0.001
0.00149,0.000715,0.000297,11.0,60000000.0,5e-07,0.001
0.00037,0.000393,0.000294,12.5,60000000.0,5e-07,0.001
0.00972,0.000646,0.000154,10.5,60000000.0,5e-07,0.001
0.00157,5e-05,0.000249,10.5,60000000.0,5e-07,0.001
0.000308,0.000298,0.000245,12.0,60000000.0,5e-07,0.001
1.87e-05,0.000626,5.9e-05,11.0,60000000.0,5e-07,0.001
0.000818,0.000273,6.5e-05,13.5,60000000.0,5e-07,0.001
0.00416,0.000783,8.3e-05,9.5,60000000.0,5e-07,0.001
0.00414,0.000863,0.000261,11.0,60000000.0,5e-07,0.001
3.03e-06,0.000656,0.000152,13.0,60000000.0,5e-07,0.001
0.00034,0.000496,0.00027,11.0,60000000.0,5e-07,0.001
0.000917,0.000249,0.00029,9.5,60000000.0,5e-07,0.001
1.68e-05,0.000371,0.000168,14.0,60000000.0,5e-07,0.001
3.89e-06,0.000341,0.000195,13.0,60000000.0,5e-07,0.001
1.58e-06,0.000594,7.9e-05,13.5,60000000.0,5e-07,0.001
0.000659,0.000182,8.3e-05,13.0,60000000.0,5e-07,0.001
0.000731,0.000134,0.000291,11.5,60000000.0,5e-07,0.001
4.49e-05,0.000133,0.000142,12.0,60000000.0,5e-07,0.001
0.000408,0.000158,0.000129,11.0,60000000.0,5e-07,0.001
0.00133,0.000287,8.4e-05,10.5,60000000.0,5e-07,0.001
0.000808,0.00057,0.000128,13.5,60000000.0,5e-07,0.001
0.0012,0.000634,6e-05,10.5,60000000.0,5e-07,0.001
0.000863,0.000799,0.000273,12.5,60000000.0,5e-07,0.001
0.0165,0.000757,0.000165,9.5,60000000.0,5e-07,0.001
0.00108,0.000707,0.000272,14.0,60000000.0,5e-07,0.001
0.013,0.000989,0.00013,12.5,60000000.0,5e-07,0.001
0.0082,0.000698,8.2e-05,11.0,60000000.0,5e-07,0.001
0.000474,7e-05,0.000299,11.5,60000000.0,5e-07,0.001
0.00455,0.000194,0.000287,9.5,60000000.0,5e-07,0.001
5.35e-06,0.000924,0.000268,13.0,60000000.0,5e-07,0.001
8.62e-06,0.000298,0.000172,12.0,60000000.0,5e-07,0.001
0.00203,0.00018,0.000255,10.0,60000000.0,5e-07,0.001
7.72e-06,0.000375,0.000154,12.0,60000000.0,5e-07,0.001
3.63e-05,0.000587,0.000288,13.0,60000000.0,5e-07,0.001
6.01e-06,0.000653,0.000151,13.0,60000000.0,5e-07,0.001
0.00531,0.00081,0.000106,10.0,60000000.0,5e-07,0.001
1.44e-05,0.000992,0.000287,10.0,60000000.0,5e-07,0.001
5.83e-06,0.000935,0.000232,14.0,60000000.0,5e-07,0.001
1.76e-06,0.000119,7e-05,12.0,60000000.0,5e-07,0.001
0.00856,0.000948,0.000215,14.0,60000000.0,5e-07,0.001
1.06e-05,0.000394,8.4e-05,11.5,60000000.0,5e-07,0.001
0.000101,0.000868,0.000127,11.0,60000000.0,5e-07,0.001
3.07e-05,0.000443,0.000244,10.5,60000000.0,5e-07,0.001
0.00332,0.00075,0.000105,12.0,60000000.0,5e-07,0.001
0.000153,0.00063,6.1e-05,13.5,60000000.0,5e-07,0.001
0.0249,8.4e-05,0.000249,10.0,60000000.0,5e-07,0.001
0.011,0.000492,0.00022,10.0,60000000.0,5e-07,0.001
6.01e-06,0.000353,0.000151,13.5,60000000.0,5e-07,0.001
0.00296,6.1e-05,0.000187,10.0,60000000.0,5e-07,0.001
1.63e-05,0.000909,0.000205,11.5,60000000.0,5e-07,0.001
0.00018,0.000318,0.000227,9.5,60000000.0,5e-07,0.001
0.00133,1.9e-05,0.000133,14.0,60000000.0,5e-07,0.001
0.00062,0.000597,6.2e-05,10.5,60000000.0,5e-07,0.001
2.47e-05,9.8e-05,0.000156,10.5,60000000.0,5e-07,0.001
1.27e-05,0.000882,0.000253,9.0,60000000.0,5e-07,0.001
6.64e-05,0.000598,0.00021,11.5,60000000.0,5e-07,0.001
0.00299,0.000681,0.000299,11.5,60000000.0,5e-07,0.001
4.04e-05,0.000737,0.000255,13.5,60000000.0,5e-07,0.001
0.0118,0.000873,0.000296,13.0,60000000.0,5e-07,0.001
0.00108,0.000441,0.000272,9.5,60000000.0,5e-07,0.001
0.000111,0.000518,0.000176,9.0,60000000.0,5e-07,0.001
1.63e-06,0.000342,0.000163,14.0,60000000.0,5e-07,0.001
0.000167,0.000115,0.000265,9.5,60000000.0,5e-07,0.001
3.25e-06,0.000909,0.000205,11.5,60000000.0,5e-07,0.001
0.000741,8e-05,0.000295,12.0,60000000.0,5e-07,0.001
0.000353,0.00073,0.000223,12.0,60000000.0,5e-07,0.001
6.65e-06,0.000957,0.000167,13.0,60000000.0,5e-07,0.001
0.0104,0.00028,0.000104,11.5,60000000.0,5e-07,0.001
0.00113,0.000249,0.000284,13.5,60000000.0,5e-07,0.001
0.011,0.000785,0.00022,13.5,60000000.0,5e-07,0.001
0.00883,0.000198,0.00014,11.5,60000000.0,5e-07,0.001
3.54e-05,0.000749,0.000112,14.0,60000000.0,5e-07,0.001
0.00106,0.000415,8.4e-05,12.5,60000000.0,5e-07,0.001
3.39e-05,0.00067,0.00017,11.0,60000000.0,5e-07,0.001
0.000585,0.000552,0.000233,13.0,60000000.0,5e-07,0.001
0.000324,0.000155,0.000257,13.0,60000000.0,5e-07,0.001
0.00338,0.000182,0.000107,10.0,60000000.0,5e-07,0.001
3.11e-06,0.000535,0.000196,13.0,60000000.0,5e-07,0.001
3.65e-05,0.000123,0.00029,13.5,60000000.0,5e-07,0.001
0.00103,0.000632,0.000258,10.5,60000000.0,5e-07,0.001
3.15e-06,0.000612,7.9e-05,11.0,60000000.0,5e-07,0.001
7.67e-05,0.000125,0.000153,12.5,60000000.0,5e-07,0.001
0.00688,0.000729,0.000109,12.5,60000000.0,5e-07,0.001
0.0293,0.000109,0.000293,9.0,60000000.0,5e-07,0.001
0.000456,4.8e-05,9.1e-05,13.5,60000000.0,5e-07,0.001
0.00249,0.000676,9.9e-05,10.5,60000000.0,5e-07,0.001
9.77e-06,8.6e-05,0.000123,9.5,60000000.0,5e-07,0.001
2.64e-05,0.000637,0.00021,11.0,60000000.0,5e-07,0.001
1.18e-05,0.000215,0.000235,9.0,60000000.0,5e-07,0.001
4.25e-05,0.000871,0.000169,9.0,60000000.0,5e-07,0.001
0.000175,0.000365,0.000175,11.5,60000000.0,5e-07,0.001
0.00041,0.000658,0.000103,10.0,60000000.0,5e-07,0.001
0.00279,0.000248,0.000176,11.5,60000000.0,5e-07,0.001
0.00173,0.000745,0.000274,13.5,60000000.0,5e-07,0.001
1.32e-05,2.2e-05,0.000132,13.5,60000000.0,5e-07,0.001
0.000701,0.000933,0.000176,13.5,60000000.0,5e-07,0.001
0.00346,0.000808,0.000218,14.0,60000000.0,5e-07,0.001
0.0011,0.000573,0.000277,11.5,60000000.0,5e-07,0.001
1.24e-05,0.000426,0.000197,9.0,60000000.0,5e-07,0.001
0.0082,0.000524,8.2e-05,11.5,60000000.0,5e-07,0.001
0.00582,0.000203,0.000184,9.0,60000000.0,5e-07,0.001
0.0121,0.000826,0.000121,11.0,60000000.0,5e-07,0.001
0.00215,0.000425,0.000271,11.0,60000000.0,5e-07,0.001
4.51e-06,3.5e-05,9e-05,14.0,60000000.0,5e-07,0.001
0.00323,0.000141,0.000162,9.0,60000000.0,5e-07,0.001
9.01e-06,0.000532,0.000285,10.5,60000000.0,5e-07,0.001
4.43e-06,0.00039,0.000222,13.0,60000000.0,5e-07,0.001
3.99e-05,0.000796,0.000252,10.0,60000000.0,5e-07,0.001
2.25e-05,0.000586,0.000113,13.5,60000000.0,5e-07,0.001
0.0207,5.7e-05,0.00026,13.5,60000000.0,5e-07,0.001
6.88e-06,0.000459,0.000109,12.0,60000000.0,5e-07,0.001
1.35e-05,0.000194,8.5e-05,9.5,60000000.0,5e-07,0.001
0.00159,0.000402,0.000126,9.5,60000000.0,5e-07,0.001
0.000255,0.000574,6.4e-05,14.0,60000000.0,5e-07,0.001
0.0133,0.00081,0.000133,9.5,60000000.0,5e-07,0.001
8.81e-05,0.00017,7e-05,10.5,60000000.0,5e-07,0.001
3.79e-05,0.000435,0.000151,10.0,60000000.0,5e-07,0.001
0.00834,2e-06,0.000105,9.0,60000000.0,5e-07,0.001
5.43e-05,5.2e-05,0.000272,13.0,60000000.0,5e-07,0.001
1.69e-05,0.000935,0.000268,11.5,60000000.0,5e-07,0.001
2.99e-05,0.000797,0.00015,9.0,60000000.0,5e-07,0.001
1.02e-05,0.000851,0.000129,13.5,60000000.0,5e-07,0.001
0.000145,0.000196,0.000145,11.0,60000000.0,5e-07,0.001
5.24e-05,1e-06,6.6e-05,10.0,60000000.0,5e-07,0.001
0.000414,0.000179,0.000261,10.5,60000000.0,5e-07,0.001
3.29e-06,0.000768,0.000261,10.5,60000000.0,5e-07,0.001
0.000882,0.000981,0.000111,10.5,60000000.0,5e-07,0.001
0.00256,0.000718,8.1e-05,9.5,60000000.0,5e-07,0.001
5.45e-05,0.000266,0.000273,9.0,60000000.0,5e-07,0.001
0.0001,0.000771,0.000159,14.0,60000000.0,5e-07,0.001
0.00441,0.000332,0.000221,9.0,60000000.0,5e-07,0.001
1.3e-06,0.000508,8.2e-05,11.0,60000000.0,5e-07,0.001
0.00044,0.000522,0.000139,11.0,60000000.0,5e-07,0.001
0.016,6.4e-05,0.000254,13.0,60000000.0,5e-07,0.001
2.3e-06,0.00035,0.000145,9.0,60000000.0,5e-07,0.001
1.81e-06,0.000258,0.000144,13.5,60000000.0,5e-07,0.001
0.00844,0.000713,0.000267,12.5,60000000.0,5e-07,0.001
0.00455,0.000505,0.000144,10.0,60000000.0,5e-07,0.001
0.00717,0.000675,0.000143,9.0,60000000.0,5e-07,0.001
0.000369,0.000401,0.000185,10.5,60000000.0,5e-07,0.001
1.22e-06,0.00069,6.1e-05,10.0,60000000.0,5e-07,0.001
3.47e-05,0.000915,0.000276,11.0,60000000.0,5e-07,0.001
0.0029,0.000676,0.00029,11.5,60000000.0,5e-07,0.001
1.16e-06,0.000237,9.2e-05,12.5,60000000.0,5e-07,0.001
0.0117,0.000267,0.000294,10.5,60000000.0,5e-07,0.001
0.000687,0.000799,0.000137,9.0,60000000.0,5e-07,0.001
0.000112,0.000995,5.6e-05,9.0,60000000.0,5e-07,0.001
7.81e-06,0.000426,6.2e-05,9.5,60000000.0,5e-07,0.001
0.000293,0.000466,0.000185,11.0,60000000.0,5e-07,0.001
0.000114,0.000909,0.000286,13.0,60000000.0,5e-07,0.001
9.91e-06,0.000345,0.000249,12.5,60000000.0,5e-07,0.001
0.00181,0.000913,0.000287,13.0,60000000.0,5e-07,0.001
0.00383,0.000377,0.000121,9.0,60000000.0,5e-07,0.001
0.000144,0.000109,0.000181,9.5,60000000.0,5e-07,0.001
0.000226,0.000878,9e-05,9.0,60000000.0,5e-07,0.001
0.00281,7.6e-05,8.9e-05,14.0,60000000.0,5e-07,0.001
1.1e-05,0.00029,0.000175,12.5,60000000.0,5e-07,0.001
7.42e-06,0.000868,0.000148,11.5,60000000.0,5e-07,0.001
9.03e-06,0.000697,5.7e-05,11.0,60000000.0,5e-07,0.001
0.00103,0.000823,0.000103,12.0,60000000.0,5e-07,0.001
1.64e-05,0.00029,0.000164,13.5,60000000.0,5e-07,0.001
0.00179,0.000472,0.000179,10.5,60000000.0,5e-07,0.001
1.84e-06,7.7e-05,0.000184,11.0,60000000.0,5e-07,0.001
1.86e-05,0.00035,9.3e-05,9.5,60000000.0,5e-07,0.001
4.66e-05,0.000273,0.000294,12.0,60000000.0,5e-07,0.001
0.000271,0.000246,0.000171,10.0,60000000.0,5e-07,0.001
6.86e-05,0.000683,0.000217,13.5,60000000.0,5e-07,0.001
2.78e-06,0.000525,0.000278,13.0,60000000.0,5e-07,0.001
0.0001,6.9e-05,0.0002,11.0,60000000.0,5e-07,0.001
0.00029,1.8e-05,0.00023,13.0,60000000.0,5e-07,0.001
6.58e-06,0.000425,0.000208,11.0,60000000.0,5e-07,0.001
3.34e-05,9e-05,0.000265,9.5,60000000.0,5e-07,0.001
9.84e-06,0.000205,0.000156,11.0,60000000.0,5e-07,0.001
0.00164,0.000227,0.00013,12.5,60000000.0,5e-07,0.001
0.0169,0.000892,0.000268,10.5,60000000.0,5e-07,0.001
0.000565,0.000392,0.000225,13.5,60000000.0,5e-07,0.001
3.33e-06,0.000756,0.00021,10.5,60000000.0,5e-07,0.001
0.000623,0.000285,0.000197,13.0,60000000.0,5e-07,0.001
0.00138,0.000117,0.00011,12.0,60000000.0,5e-07,0.001
6.66e-05,0.000784,0.000265,13.5,60000000.0,5e-07,0.001
6.01e-06,0.00094,0.000151,9.0,60000000.0,5e-07,0.001
2.42e-05,5.3e-05,0.000242,13.5,60000000.0,5e-07,0.001
0.0018,0.000988,0.000143,11.5,60000000.0,5e-07,0.001
0.0017,0.000491,0.000214,9.0,60000000.0,5e-07,0.001
0.0236,0.000706,0.000236,12.0,60000000.0,5e-07,0.001
5.15e-06,3.1e-05,0.000163,12.5,60000000.0,5e-07,0.001
2.78e-06,0.000758,8.8e-05,10.0,60000000.0,5e-07,0.001
0.000534,0.00029,0.000169,13.0,60000000.0,5e-07,0.001
0.0058,0.000128,9.2e-05,10.0,60000000.0,5e-07,0.001
0.0071,0.000731,7.1e-05,11.0,60000000.0,5e-07,0.001
1.28e-05,0.000411,6.4e-05,9.0,60000000.0,5e-07,0.001
2.31e-05,0.000771,7.3e-05,12.5,60000000.0,5e-07,0.001
1.6e-05,0.000921,8e-05,12.5,60000000.0,5e-07,0.001
7.37e-05,0.00042,0.000147,10.5,60000000.0,5e-07,0.001
0.000121,0.000339,0.000242,11.5,60000000.0,5e-07,0.001
4.53e-06,0.000194,0.000286,13.0,60000000.0,5e-07,0.001
7.11e-06,0.000308,0.000283,10.0,60000000.0,5e-07,0.001
3.19e-05,0.000628,0.000101,13.0,60000000.0,5e-07,0.001
1.06e-05,0.000197,0.000133,9.5,60000000.0,5e-07,0.001
0.00111,0.000394,0.00014,10.5,60000000.0,5e-07,0.001
6.33e-06,0.000476,0.000252,10.0,60000000.0,5e-07,0.001
3.81e-05,0.00015,0.000191,14.0,60000000.0,5e-07,0.001
4.44e-05,0.00018,0.00028,13.5,60000000.0,5e-07,0.001
0.00296,0.0006,0.000187,9.5,60000000.0,5e-07,0.001
0.000368,0.000945,0.000232,12.0,60000000.0,5e-07,0.001
0.000392,0.000888,0.000124,11.5,60000000.0,5e-07,0.001
1.34e-06,0.000297,6.7e-05,9.0,60000000.0,5e-07,0.001
4.51e-06,0.000407,0.000226,13.0,60000000.0,5e-07,0.001
0.00228,0.000405,7.2e-05,14.0,60000000.0,5e-07,0.001
9.12e-05,0.000199,0.000182,9.0,60000000.0,5e-07,0.001
0.0065,0.000246,6.5e-05,11.0,60000000.0,5e-07,0.001
0.000168,9.4e-05,0.000211,10.5,60000000.0,5e-07,0.001
0.00339,0.000407,0.000269,12.5,60000000.0,5e-07,0.001
9.57e-07,0.000758,7.6e-05,13.5,60000000.0,5e-07,0.001
5.75e-05,0.000927,0.000288,9.0,60000000.0,5e-07,0.001
0.00029,6.1e-05,0.00023,12.0,60000000.0,5e-07,0.001
0.00415,0.000392,0.000262,12.0,60000000.0,5e-07,0.001
0.0125,0.000538,0.00025,12.0,60000000.0,5e-07,0.001
4.69e-06,0.00073,5.9e-05,10.5,60000000.0,5e-07,0.001
0.000283,0.000222,0.000283,9.0,60000000.0,5e-07,0.001
0.00234,0.000636,0.000294,10.0,60000000.0,5e-07,0.001
1.42e-05,0.000505,0.000283,11.5,60000000.0,5e-07,0.001
0.000591,0.000272,0.000296,13.0,60000000.0,5e-07,0.001
0.000755,0.000705,6e-05,13.5,60000000.0,5e-07,0.001
0.00178,0.000295,7.1e-05,12.0,60000000.0,5e-07,0.001
7.94e-05,0.000977,0.000251,14.0,60000000.0,5e-07,0.001
7.76e-05,0.000303,0.000123,9.0,60000000.0,5e-07,0.001
0.000241,0.00055,0.000241,9.0,60000000.0,5e-07,0.001
0.000127,6.3e-05,0.000101,11.0,60000000.0,5e-07,0.001
5.98e-06,0.000451,0.000238,14.0,60000000.0,5e-07,0.001
0.000121,0.0001,0.000192,10.0,60000000.0,5e-07,0.001
5.45e-05,0.000177,0.000273,11.5,60000000.0,5e-07,0.001
0.00051,9.5e-05,5.1e-05,11.5,60000000.0,5e-07,0.001
0.000194,0.000758,0.000244,13.5,60000000.0,5e-07,0.001
4.86e-06,0.00091,0.000122,13.0,60000000.0,5e-07,0.001
0.00133,0.000307,0.000168,13.5,60000000.0,5e-07,0.001
0.00499,0.000603,0.00025,10.0,60000000.0,5e-07,0.001
0.000417,0.000788,0.000132,11.0,60000000.0,5e-07,0.001
0.00551,0.000655,0.000276,9.5,60000000.0,5e-07,0.001
1.09e-05,0.000761,0.000275,9.5,60000000.0,5e-07,0.001
0.000426,0.000312,8.5e-05,12.5,60000000.0,5e-07,0.001
0.000386,0.000642,9.7e-05,11.5,60000000.0,5e-07,0.001
